Timestamp,From Bank,Account,To Bank,Account.1,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022-09-01 13:28:00,119,811BFEC40,148016,811C381A0,3676.85,US Dollar,Cheque,0
2022-09-01 13:20:00,119,811BFEC40,148016,811C381A0,3975.58,US Dollar,Credit Card,0
2022-09-01 00:08:00,148016,811D6DEB0,148016,811D6DEB0,74.66,US Dollar,Reinvestment,0
2022-09-01 06:06:00,148016,811D6DEB0,148016,811D6DEB0,14432.83,US Dollar,Reinvestment,0
2022-09-01 00:33:00,148016,811D6DEB0,48681,811FD6A80,2083.87,US Dollar,Cheque,0
2022-09-01 00:35:00,148016,811D6DEB0,48681,811FD6A80,16549.67,US Dollar,Cash,0
2022-09-01 00:00:00,223,811C345C0,223,811C345C0,45.36,US Dollar,Reinvestment,0
2022-09-01 11:16:00,223,811C345C0,223,811C345C0,3106144.06,US Dollar,Reinvestment,0
2022-09-01 10:37:00,223,811C345C0,248857,8123EEB10,697961.02,US Dollar,Cheque,0
2022-09-01 10:55:00,223,811C345C0,248857,8123EEB10,36744.13,US Dollar,Credit Card,0
2022-09-01 10:51:00,223,811C345C0,248857,8123EEB10,4997316.48,US Dollar,ACH,0
2022-09-01 19:35:00,223,811C345C0,48308,811E49920,61669.87,US Dollar,Cheque,0
2022-09-01 19:41:00,223,811C345C0,48308,811E49920,1484.68,US Dollar,ACH,0
2022-09-01 06:38:00,48526,811DF41E0,48681,811E50AD0,678.8,US Dollar,Cheque,0
2022-09-01 06:58:00,48526,811DF41E0,48681,811E50AD0,6101.64,US Dollar,Credit Card,0
2022-09-01 10:38:00,48526,811DF41E0,48526,811DF41E0,85.82,US Dollar,Reinvestment,0
2022-09-01 03:36:00,223,811A777D0,119,811BFEB00,3140.56,US Dollar,Cheque,0
2022-09-01 03:59:00,223,811A777D0,119,811BFEB00,941.79,US Dollar,Credit Card,0
2022-09-01 06:10:00,223,811A777D0,148348,811D9D5E0,70273.0,US Dollar,Cheque,0
2022-09-01 06:23:00,223,811A777D0,148348,811D9D5E0,56413.98,US Dollar,Credit Card,0
2022-09-01 06:20:00,223,811A777D0,148348,811D9D5E0,1884.28,US Dollar,ACH,0
2022-09-01 16:24:00,223,811A777D0,121,811D834D0,1455.03,US Dollar,Cheque,0
2022-09-01 16:02:00,223,811A777D0,121,811D834D0,721.5,US Dollar,ACH,0
2022-09-01 17:55:00,223,811A777D0,223,811A777D0,7662.28,US Dollar,Reinvestment,0
2022-09-01 09:49:00,50202,812D175B0,50202,812D175B0,464310.68,US Dollar,Reinvestment,0
2022-09-01 00:04:00,249176,81235EC40,249176,81235EC40,1176.63,US Dollar,Reinvestment,0
2022-09-01 00:03:00,148348,81235EE30,148348,81235EE30,109221.79,US Dollar,Reinvestment,0
2022-09-01 00:07:00,118,811A67510,118,811A67510,3281.26,US Dollar,Reinvestment,0
2022-09-01 00:16:00,48309,811DD0B10,48309,811DD0B10,173253.85,US Dollar,Reinvestment,0
2022-09-01 00:09:00,48309,811DD0B10,48526,811FA04A0,19020.74,US Dollar,Cheque,0
2022-09-01 00:19:00,48309,811DD0B10,48526,811FA04A0,9910.09,US Dollar,Credit Card,0
2022-09-01 00:19:00,48309,8129DF310,48309,8129DF310,29.77,US Dollar,Reinvestment,0
2022-09-01 16:42:00,48309,8129DF310,222,8129DE960,83976.0,US Dollar,Cheque,0
2022-09-01 19:11:00,27954,80D2244F0,49508,8127C3670,49787.26,US Dollar,Cheque,0
2022-09-01 19:11:00,27954,80D2244F0,49508,8127C3670,45931.86,US Dollar,Credit Card,0
2022-09-01 00:26:00,27954,80D2244F0,1,801B83510,84.87,US Dollar,Credit Card,0
2022-09-01 19:11:00,27954,80D2244F0,27954,80D2244F0,13272.71,US Dollar,ACH,0
2022-09-01 19:11:00,27954,80D2244F0,27954,80D2244F0,12244.91,US Dollar,ACH,0
2022-09-01 07:52:00,48526,8120326E0,50202,812D175B0,431.2,US Dollar,Cheque,0
2022-09-01 07:48:00,48526,8120326E0,50202,812D175B0,406.14,US Dollar,Credit Card,0
2022-09-01 07:44:00,48526,8120326E0,50202,812D175B0,396.49,US Dollar,Cash,0
2022-09-01 03:47:00,148350,81237C110,148785,8123EE0C0,8093.05,US Dollar,Cheque,0
2022-09-01 03:54:00,148350,81237C110,148785,8123EE0C0,3593.48,US Dollar,Credit Card,0
2022-09-01 03:49:00,148350,81237C110,148785,8123EE0C0,60.88,US Dollar,Wire,0
2022-09-01 01:28:00,49508,8129DE550,48309,8129DF310,6076.94,US Dollar,ACH,0
2022-09-01 01:29:00,249118,8129D9A00,48309,8129DF310,4091.58,US Dollar,ACH,0
2022-09-01 01:03:00,50202,8129D9820,48309,8129DF310,7803.04,US Dollar,ACH,0
2022-09-01 01:00:00,48755,8129DEB40,48309,8129DF310,10394.3,US Dollar,ACH,0
2022-09-01 01:00:00,48526,8129DEB90,48309,8129DF310,3670.06,US Dollar,ACH,0
2022-09-01 06:58:00,48211,811F1FEA0,223,811F18E70,1289295.0,US Dollar,Cheque,0
2022-09-01 10:33:00,223,811BF9CC0,48526,811E8E7A0,858.21,US Dollar,Cheque,0
2022-09-01 10:44:00,223,811BF9CC0,48526,811E8E7A0,240.95,US Dollar,Cash,0
2022-09-01 13:23:00,249176,8123E4A00,149340,8123E93A0,40623.3,US Dollar,Cheque,0
2022-09-01 13:14:00,249176,8123E4A00,149340,8123E93A0,8541.95,US Dollar,Credit Card,0
2022-09-01 13:09:00,249176,8123E4A00,149340,8123E93A0,40460.9,US Dollar,Cash,0
2022-09-01 13:02:00,249176,8123E4A00,149340,8123E93A0,27200.75,US Dollar,ACH,0
2022-09-01 00:21:00,14077,80D225CE0,27954,80D2244F0,66762.0,US Dollar,ACH,0
2022-09-01 00:02:00,148348,81240E9E0,148785,812A932E0,488.35,US Dollar,Credit Card,0
2022-09-01 00:06:00,118,8127D5930,148785,812A932E0,1086.21,US Dollar,Credit Card,0
2022-09-01 00:00:00,348562,811D6EFF0,148016,811D6DEB0,0.02,US Dollar,ACH,0
2022-09-01 08:28:00,48211,811BB00F0,249176,811E08AD0,912.94,US Dollar,Cheque,0
2022-09-01 08:26:00,48211,811BB00F0,249176,811E08AD0,7146.23,US Dollar,Credit Card,0
2022-09-01 02:03:00,23,8001AEBF0,22,8001BE5E0,9481.93,US Dollar,Cheque,0
2022-09-01 02:23:00,23,8001AEBF0,22,8001BE5E0,4994.67,US Dollar,Credit Card,0
2022-09-01 02:12:00,23,8001AEBF0,22,8001BE5E0,3540.34,US Dollar,Cash,0
2022-09-01 02:22:00,23,8001AEBF0,22,8001BE5E0,2442.31,US Dollar,ACH,0
2022-09-01 11:05:00,23,8001AEBF0,23,8001AEBF0,15227554.28,US Dollar,Reinvestment,0
2022-09-01 15:48:00,23,8001AEBF0,1547,8003807A0,217.53,US Dollar,Cheque,0
2022-09-01 15:42:00,23,8001AEBF0,1547,8003807A0,2302.1,US Dollar,Credit Card,0
2022-09-01 15:38:00,23,8001AEBF0,1547,8003807A0,24.3,US Dollar,ACH,0
2022-09-01 15:35:00,23,8001AEBF0,1547,8003807A0,22.9,US Dollar,Wire,0
2022-09-01 00:06:00,1522,800B73380,1522,800B73380,41581.33,US Dollar,Reinvestment,0
2022-09-01 15:37:00,1522,800B73380,1522,800B73380,20.23,US Dollar,Reinvestment,0
2022-09-01 07:59:00,1522,800B73380,1502,800F2C070,127588.06,US Dollar,Cheque,0
2022-09-01 07:45:00,1522,800B73380,1502,800F2C070,19606.46,US Dollar,Credit Card,0
2022-09-01 07:37:00,1522,800B73380,1502,800F2C070,4255.97,US Dollar,ACH,0
2022-09-01 10:59:00,1522,800B73380,14233,80773F150,450.18,US Dollar,Cheque,0
2022-09-01 10:45:00,1522,800B73380,14233,80773F150,94.32,US Dollar,Credit Card,0
2022-09-01 14:44:00,1522,800B73380,3045,80223D6E0,481.86,US Dollar,Cheque,0
2022-09-01 14:44:00,1522,800B73380,3045,80223D6E0,1047.11,US Dollar,Credit Card,0
2022-09-01 16:54:00,1522,800B73380,12004,80BB9E090,246.66,US Dollar,Cheque,0
2022-09-01 16:52:00,1522,800B73380,12004,80BB9E090,5.84,US Dollar,ACH,0
2022-09-01 00:09:00,1522,80055F090,1522,80055F090,5.82,US Dollar,Reinvestment,0
2022-09-01 05:46:00,23,800207350,22,800F73950,1815.02,US Dollar,Cheque,0
2022-09-01 05:34:00,23,800207350,22,800F73950,554.2,US Dollar,Credit Card,0
2022-09-01 05:58:00,23,800207350,22,800F73950,422.08,US Dollar,Wire,0
2022-09-01 06:36:00,23,800207350,23,800207350,241356.59,US Dollar,Reinvestment,0
2022-09-01 11:41:00,23,800207350,23,800207350,5.79,US Dollar,Reinvestment,0
2022-09-01 15:16:00,23,800207350,18428,805B3CD30,35.99,US Dollar,Cheque,0
2022-09-01 15:01:00,23,800207350,18428,805B3CD30,28.3,US Dollar,Credit Card,0
2022-09-01 15:19:00,23,800207350,18428,805B3CD30,6.95,US Dollar,Cash,0
2022-09-01 15:56:00,23,800207350,6052,804398EC0,886.6,US Dollar,Cheque,0
2022-09-01 15:46:00,23,800207350,6052,804398EC0,2741.4,US Dollar,ACH,0
2022-09-01 00:20:00,5328,808632AC0,5328,808632AC0,19242.03,US Dollar,Reinvestment,0
2022-09-01 08:09:00,13554,801FA1650,22,802386BC0,83.25,US Dollar,Cheque,0
2022-09-01 08:01:00,13554,801FA1650,22,802386BC0,226.21,US Dollar,Credit Card,0
2022-09-01 12:07:00,13554,801FA1650,13554,801FA1650,8.8,US Dollar,Reinvestment,0
2022-09-01 17:48:00,13554,801FA1650,13554,801FA1650,3098.77,US Dollar,Reinvestment,0
2022-09-01 07:57:00,3514,801DFAE30,142574,8105CDE90,2672.22,US Dollar,Cheque,0
2022-09-01 07:39:00,3514,801DFAE30,142574,8105CDE90,694.5,US Dollar,Credit Card,0
2022-09-01 07:33:00,3514,801DFAE30,142574,8105CDE90,4.07,US Dollar,Cash,0
2022-09-01 07:46:00,3514,801DFAE30,142574,8105CDE90,5.68,US Dollar,Wire,0
2022-09-01 14:52:00,3514,801DFAE30,3514,801DFAE30,6772.98,US Dollar,Reinvestment,0
2022-09-01 18:57:00,3514,801DFAE30,3489,807835830,96.04,US Dollar,Cheque,0
2022-09-01 18:48:00,3514,801DFAE30,3489,807835830,88.7,US Dollar,Credit Card,0
2022-09-01 18:37:00,3514,801DFAE30,3489,807835830,0.05,US Dollar,ACH,0
2022-09-01 18:59:00,3514,801DFAE30,3489,807835830,0.08,US Dollar,Wire,0
2022-09-01 00:51:00,210575,811B14470,210575,811B14470,4.17,US Dollar,Reinvestment,0
2022-09-01 00:13:00,1490,800289800,1490,800289800,82926.51,US Dollar,Reinvestment,0
2022-09-01 17:37:00,13345,8021938C0,13345,8021938C0,16.55,US Dollar,Reinvestment,0
2022-09-01 10:42:00,28627,8131D1AB0,28627,8131D1AB0,5213.1,US Dollar,Reinvestment,0
2022-09-01 12:43:00,1669,800FDBA90,3514,801DFAE30,813.8,US Dollar,Cheque,0
2022-09-01 12:32:00,1669,800FDBA90,3514,801DFAE30,528.28,US Dollar,ACH,0
2022-09-01 02:02:00,2915,8009A2550,5328,808632AC0,205.27,US Dollar,Cheque,0
2022-09-01 02:16:00,2915,8009A2550,5328,808632AC0,280.53,US Dollar,Credit Card,0
2022-09-01 02:03:00,2915,8009A2550,5328,808632AC0,50.93,US Dollar,ACH,0
2022-09-01 14:10:00,22,8000F9AF0,23,800207350,236.39,US Dollar,Cheque,0
2022-09-01 14:26:00,22,8000F9AF0,23,800207350,206.92,US Dollar,Credit Card,0
2022-09-01 14:28:00,20,80E7B00B0,28627,8131D1AB0,2529.4,US Dollar,Cheque,0
2022-09-01 14:26:00,20,80E7B00B0,28627,8131D1AB0,1014.54,US Dollar,Credit Card,0
2022-09-01 00:12:00,1669,810E702D0,23,8001AEBF0,55.47,US Dollar,Credit Card,0
2022-09-03 13:30:00,12,8016FDD30,23,8001AEBF0,16093.52,US Dollar,ACH,1
2022-09-01 00:21:00,3335,8068A6340,113060,807876950,13946.07,US Dollar,Cheque,0
2022-09-01 19:50:00,1669,800BEB280,13345,8021938C0,286.6,US Dollar,Cheque,0
2022-09-01 19:39:00,1669,800BEB280,13345,8021938C0,378.86,US Dollar,Credit Card,0
2022-09-01 03:04:00,48211,811DF4790,48211,811DF4790,1297759.59,US Dollar,Reinvestment,0
2022-09-01 03:54:00,48211,811DF4790,48211,8122264E0,14164.29,US Dollar,Cheque,0
2022-09-01 03:41:00,48211,811DF4790,48211,8122264E0,3092.26,US Dollar,Credit Card,0
2022-09-01 03:37:00,48211,811DF4790,48211,8122264E0,2749.96,US Dollar,ACH,0
2022-09-01 03:42:00,48211,811DF4790,48211,8122264E0,968.75,US Dollar,Wire,0
2022-09-01 13:55:00,48211,811DF4790,149971,81341A620,2059.31,US Dollar,Cheque,0
2022-09-01 13:45:00,48211,811DF4790,149971,81341A620,9918.65,US Dollar,Credit Card,0
2022-09-01 13:43:00,48211,811DF4790,149971,81341A620,1065.39,US Dollar,ACH,0
2022-09-01 13:38:00,48211,811DF4790,149971,81341A620,2302.89,US Dollar,Wire,0
2022-09-01 00:28:00,222,811B83280,48526,811E393D0,393781.54,US Dollar,Cheque,0
2022-09-01 00:10:00,222,811B83280,48526,811E393D0,26319.81,US Dollar,Cash,0
2022-09-01 05:10:00,222,811B83280,222,811B83280,1779609.2,US Dollar,Reinvestment,0
2022-09-01 05:33:00,222,811B83280,222,811C35BA0,3459.86,US Dollar,Cheque,0
2022-09-01 05:52:00,222,811B83280,222,811C35BA0,2716.15,US Dollar,Credit Card,0
2022-09-01 06:34:00,222,811B83280,121,811B8D4E0,483.45,US Dollar,Cheque,0
2022-09-01 06:49:00,222,811B83280,223,811BC1540,42290.14,US Dollar,Cheque,0
2022-09-01 06:53:00,222,811B83280,223,811BC1540,13902.6,US Dollar,Credit Card,0
2022-09-01 06:48:00,222,811B83280,223,811BC1540,61660.17,US Dollar,Cash,0
2022-09-01 10:30:00,222,811B83280,223,811D8BF60,10286.1,US Dollar,Cheque,0
2022-09-01 10:51:00,222,811B83280,223,811D8BF60,13633.85,US Dollar,Credit Card,0
2022-09-01 00:08:00,223,811C57D00,223,811C57D00,35.32,US Dollar,Reinvestment,0
2022-09-01 03:38:00,223,811C57D00,119,8127AA8D0,1327.48,US Dollar,Cheque,0
2022-09-01 03:53:00,223,811C57D00,119,8127AA8D0,770.08,US Dollar,Cash,0
2022-09-01 10:42:00,223,811C57D00,48308,811E48370,45823.89,US Dollar,Cheque,0
2022-09-01 15:29:00,223,811C57D00,48211,811FF80E0,2421.68,US Dollar,Cheque,0
2022-09-01 15:08:00,223,811C57D00,48211,811FF80E0,11749.79,US Dollar,Cash,0
2022-09-01 19:37:00,223,811C57D00,48308,811E89B90,462.44,US Dollar,Cheque,0
2022-09-01 19:51:00,223,811C57D00,48308,811E89B90,413.09,US Dollar,Credit Card,0
2022-09-01 00:19:00,119,811BAB000,119,811BAB000,46.17,US Dollar,Reinvestment,0
2022-09-01 15:46:00,119,811BAB000,119,811BAB000,21423.24,US Dollar,Reinvestment,0
2022-09-01 00:09:00,48211,8122264E0,48211,8122264E0,2128234.82,US Dollar,Reinvestment,0
2022-09-01 03:41:00,48211,8122264E0,48211,8122264E0,72.17,US Dollar,Reinvestment,0
2022-09-01 12:19:00,48211,8122264E0,50202,812A9E680,17356.52,US Dollar,Cheque,0
2022-09-01 12:22:00,48211,8122264E0,50202,812A9E680,948.61,US Dollar,Credit Card,0
2022-09-01 00:03:00,149971,81341A620,149971,81341A620,36.72,US Dollar,Reinvestment,0
2022-09-01 00:03:00,119,8127AA8D0,119,8127AA8D0,1848482.77,US Dollar,Reinvestment,0
2022-09-01 12:31:00,119,8127AA8D0,48681,8128315B0,854.95,US Dollar,Cheque,0
2022-09-01 12:55:00,119,8127AA8D0,48681,8128315B0,1125.95,US Dollar,Credit Card,0
2022-09-01 12:41:00,119,8127AA8D0,48681,8128315B0,538.45,US Dollar,Wire,0
2022-09-01 00:08:00,48308,811E48370,48308,811E48370,16794.08,US Dollar,Reinvestment,0
2022-09-01 00:14:00,48211,811FF80E0,48211,811FF80E0,81.01,US Dollar,Reinvestment,0
2022-09-01 00:14:00,48211,811FF80E0,49508,812936D60,45660.13,US Dollar,Cheque,0
2022-09-01 06:08:00,48211,811FF80E0,149345,812ABDAB0,1793.63,US Dollar,Cheque,0
2022-09-01 06:24:00,48211,811FF80E0,149345,812ABDAB0,2924.09,US Dollar,Credit Card,0
2022-09-01 17:33:00,48211,811FF80E0,48526,8120326E0,1764.82,US Dollar,Cheque,0
2022-09-01 00:24:00,48308,811E89B90,48308,811E89B90,5655884.28,US Dollar,Reinvestment,0
2022-09-01 00:18:00,48308,811E89B90,48308,811E89B90,33.05,US Dollar,Reinvestment,0
2022-09-01 13:57:00,119,811B97890,223,811C57D00,1516.68,US Dollar,Cheque,0
2022-09-01 00:32:00,119,811B97890,119,811B97890,348913.99,US Dollar,Reinvestment,0
2022-09-01 02:34:00,119,811B97890,119,811BA97F0,13222.52,US Dollar,Cheque,0
2022-09-01 02:47:00,119,811B97890,119,811BA97F0,11680.39,US Dollar,Credit Card,0
2022-09-01 02:56:00,119,811B97890,119,811BA97F0,1710.08,US Dollar,Cash,0
2022-09-01 02:46:00,119,811B97890,119,811BA97F0,717.2,US Dollar,ACH,0
2022-09-01 04:46:00,119,811B97890,48943,8121CCA10,1573.62,US Dollar,Cheque,0
2022-09-01 04:56:00,119,811B97890,48943,8121CCA10,1928.98,US Dollar,Credit Card,0
2022-09-01 05:31:00,119,811B97890,121,811BF5100,5641.5,US Dollar,Cheque,0
2022-09-01 05:34:00,119,811B97890,121,811BF5100,1469.43,US Dollar,Credit Card,0
2022-09-01 18:34:00,119,811B97890,223,8121D0FB0,2003.86,US Dollar,Cheque,0
2022-09-01 18:32:00,119,811B97890,223,8121D0FB0,1501.11,US Dollar,Credit Card,0
2022-09-01 02:39:00,222,811C35BA0,249118,812410FE0,1231.12,US Dollar,Cheque,0
2022-09-01 02:43:00,222,811C35BA0,249118,812410FE0,3488.39,US Dollar,Credit Card,0
2022-09-01 10:29:00,222,811C35BA0,48211,811DC8B80,388.22,US Dollar,Cheque,0
2022-09-01 10:02:00,222,811C35BA0,48211,811DC8B80,213.55,US Dollar,Credit Card,0
2022-09-01 12:49:00,222,811C35BA0,222,811C35BA0,22.89,US Dollar,Reinvestment,0
2022-09-01 19:10:00,222,811C35BA0,48309,811DA2450,1818501.77,US Dollar,Cheque,0
2022-09-01 19:28:00,222,811C35BA0,48309,811DA2450,89765.48,US Dollar,Credit Card,0
2022-09-01 19:17:00,222,811C35BA0,48309,811DA2450,508606.67,US Dollar,ACH,0
2022-09-01 06:51:00,121,811B8D4E0,121,811B8D4E0,671658.0,US Dollar,Reinvestment,0
2022-09-01 19:02:00,121,811B8D4E0,121,811B8D4E0,29.32,US Dollar,Reinvestment,0
2022-09-01 03:11:00,223,811BC1540,118,811DCB270,5147.94,US Dollar,Cheque,0
2022-09-01 03:07:00,223,811BC1540,118,811DCB270,397.46,US Dollar,Cash,0
2022-09-01 03:05:00,223,811BC1540,118,811DCB270,68.03,US Dollar,Wire,0
2022-09-01 07:13:00,223,811BC1540,223,811BC1540,58.58,US Dollar,Reinvestment,0
2022-09-01 14:19:00,223,811D8BF60,223,811D8BF60,1096.4,US Dollar,Reinvestment,0
2022-09-01 19:10:00,223,811D8BF60,148586,812A91B70,3923.63,US Dollar,Cheque,0
2022-09-01 19:28:00,223,811D8BF60,148586,812A91B70,5646.33,US Dollar,ACH,0
2022-09-01 01:32:00,121,811A64E70,222,811B83280,1193.38,US Dollar,Cheque,0
2022-09-01 01:30:00,121,811A64E70,222,811B83280,816.82,US Dollar,Credit Card,0
2022-09-01 01:35:00,121,811A64E70,222,811B83280,100.53,US Dollar,ACH,0
2022-09-01 01:30:00,121,811A64E70,222,811B83280,483.13,US Dollar,Wire,0
2022-09-01 00:01:00,121,811A64E70,119,811A64F10,48174658.29,US Dollar,Cheque,0
2022-09-01 01:37:00,121,811A64E70,48309,811E2C140,201.16,US Dollar,Cheque,0
2022-09-01 01:36:00,121,811A64E70,48309,811E2C140,1268.8,US Dollar,Credit Card,0
2022-09-01 03:25:00,121,811A64E70,121,811A64E70,89.23,US Dollar,Reinvestment,0
2022-09-01 10:05:00,121,811A64E70,148389,811EF9090,262.68,US Dollar,Cheque,0
2022-09-01 10:20:00,121,811A64E70,148389,811EF9090,114.24,US Dollar,Credit Card,0
2022-09-01 10:19:00,121,811A64E70,148389,811EF9090,24.03,US Dollar,Cash,0
2022-09-01 10:26:00,121,811A64E70,148389,811EF9090,26.52,US Dollar,ACH,0
2022-09-01 18:31:00,118,811B7FAD0,222,811B83280,5043.55,US Dollar,Cheque,0
2022-09-01 00:18:00,118,811B7FAD0,118,811B7FAD0,45.36,US Dollar,Reinvestment,0
2022-09-01 11:08:00,118,811B7FAD0,118,811B7FAD0,1928373.06,US Dollar,Reinvestment,0
2022-09-01 00:20:00,48308,811FCCC20,119,811BAB000,12.48,US Dollar,Credit Card,0
2022-09-01 10:43:00,48308,811FCCC20,148016,8123564C0,109159.85,US Dollar,Credit Card,0
2022-09-01 11:17:00,48308,811FCCC20,48308,811FF1C00,59756.97,US Dollar,Cheque,0
2022-09-01 11:23:00,48308,811FCCC20,48308,811FF1C00,28041.68,US Dollar,Credit Card,0
2022-09-01 00:20:00,148350,811FCCB80,48308,811FCCC20,64053148.0,US Dollar,Cheque,0
2022-09-01 00:25:00,48309,811E3B3D0,121,811B8D4E0,390.56,US Dollar,Credit Card,0
2022-09-01 11:17:00,121,8119FD5C0,121,811A64E70,579849.45,US Dollar,Cheque,0
2022-09-01 11:00:00,121,8119FD5C0,121,811A64E70,44471.43,US Dollar,Credit Card,0
2022-09-01 11:15:00,121,8119FD5C0,121,811A64E70,592982.67,US Dollar,ACH,0
2022-09-01 19:52:00,223,811A00890,121,811A64E70,55577.49,US Dollar,Cheque,0
2022-09-01 19:48:00,223,811A00890,121,811A64E70,16541.65,US Dollar,Credit Card,0
2022-09-01 19:43:00,223,811A00890,121,811A64E70,54063.48,US Dollar,Cash,0
2022-09-01 19:41:00,223,811A00890,121,811A64E70,109687.78,US Dollar,ACH,0
2022-09-01 19:33:00,223,811A00890,121,811A64E70,153158.34,US Dollar,Wire,0
2022-09-01 05:23:00,119,811A76B10,119,811B97890,383153.61,US Dollar,Cheque,0
2022-09-01 05:22:00,119,811A76B10,119,811B97890,84623.71,US Dollar,Credit Card,0
2022-09-01 05:05:00,119,811A76B10,119,811B97890,109943.5,US Dollar,ACH,0
2022-09-01 19:40:00,222,811B94B70,119,811B97890,777.21,US Dollar,Cheque,0
2022-09-01 19:38:00,222,811B94B70,119,811B97890,966.83,US Dollar,Credit Card,0
2022-09-01 17:43:00,348539,811BC1720,223,811BC1540,452.83,US Dollar,ACH,0
2022-09-01 11:52:00,118,811BBB010,48308,811E48370,2822.65,US Dollar,ACH,0
2022-09-01 11:53:00,118,811BBB010,48308,811E48370,5415.42,US Dollar,Wire,0
2022-09-01 20:02:00,121,811A4C0D0,48211,8122264E0,29662.51,US Dollar,Cheque,0
2022-09-01 20:02:00,121,811A4C0D0,48211,8122264E0,15691.53,US Dollar,ACH,0
2022-09-01 10:40:00,222,811A6BB20,48526,811E393D0,1065.83,US Dollar,Cheque,0
2022-09-01 10:57:00,222,811A6BB20,48526,811E393D0,1766.6,US Dollar,Wire,0
2022-09-01 15:18:00,119,811B872E0,222,811C35BA0,17056.39,US Dollar,Cheque,0
2022-09-01 15:26:00,119,811B872E0,222,811C35BA0,38899.8,US Dollar,Credit Card,0
2022-09-01 05:29:00,22736,80BB3EAF0,22736,80BB3EAF0,193038.61,US Dollar,Reinvestment,0
2022-09-01 09:13:00,24515,8020218E0,24515,8020218E0,9.19,US Dollar,Reinvestment,0
2022-09-01 00:19:00,14433,80374F540,14433,80374F540,2815.78,US Dollar,Reinvestment,0
2022-09-01 00:08:00,14433,80374F540,14433,80374F540,16.73,US Dollar,Reinvestment,0
2022-09-01 05:26:00,14433,80374F540,15768,8086BE600,1216.59,US Dollar,Cheque,0
2022-09-01 00:50:00,1412,800D5F190,1412,800D5F190,1797.95,US Dollar,Reinvestment,0
2022-09-01 09:20:00,1412,800D5F190,13037,80267E670,175.23,US Dollar,Cheque,0
2022-09-01 09:06:00,1412,800D5F190,13037,80267E670,68.52,US Dollar,Credit Card,0
2022-09-01 00:11:00,25202,80961F080,25202,80961F080,2965.92,US Dollar,Reinvestment,0
2022-09-01 03:51:00,25202,80961F080,25170,809621830,75442.0,US Dollar,Cheque,0
2022-09-01 17:09:00,25202,80961F080,24941,8097ED5E0,6588.88,US Dollar,Cheque,0
2022-09-01 17:23:00,25202,80961F080,24941,8097ED5E0,1732.94,US Dollar,Credit Card,0
2022-09-01 00:54:00,23700,8137D36E0,23700,8137D36E0,18.69,US Dollar,Reinvestment,0
2022-09-01 03:15:00,23700,8137D36E0,23700,8137D36E0,94130.17,US Dollar,Reinvestment,0
2022-09-01 00:16:00,22155,80863F310,220572,80AAA3840,16.13,US Dollar,Credit Card,0
2022-09-01 01:54:00,22155,80863F310,211,808CD9B10,449.09,US Dollar,Cheque,0
2022-09-01 01:37:00,22155,80863F310,211,808CD9B10,620.75,US Dollar,Credit Card,0
2022-09-01 00:14:00,1,800148D00,1,800148D00,3.74,US Dollar,Reinvestment,0
2022-09-01 10:22:00,1,800148D00,1411,80B32B7C0,565.4,US Dollar,Cheque,0
2022-09-01 10:07:00,1,800148D00,1411,80B32B7C0,1116.66,US Dollar,ACH,0
2022-09-01 11:47:00,1,800148D00,1,8001C6920,559.89,US Dollar,Cheque,0
2022-09-01 11:53:00,1,800148D00,1,8001C6920,885.4,US Dollar,Credit Card,0
2022-09-01 11:51:00,1,800148D00,1,8001C6920,150.26,US Dollar,ACH,0
2022-09-01 19:43:00,2845,8012D4D00,24515,8020218E0,243.98,US Dollar,Cheque,0
2022-09-01 19:53:00,2845,8012D4D00,24515,8020218E0,45.9,US Dollar,Credit Card,0
2022-09-01 19:35:00,2845,8012D4D00,24515,8020218E0,10.48,US Dollar,Cash,0
2022-09-01 19:49:00,2845,8012D4D00,24515,8020218E0,15.75,US Dollar,ACH,0
2022-09-01 02:06:00,22091,80863F180,22155,80863F310,69692.0,US Dollar,ACH,0
2022-09-01 19:53:00,1068,801DBE090,14433,80374F540,2255050.14,US Dollar,Cheque,0
2022-09-01 19:59:00,1068,801DBE090,14433,80374F540,23865.66,US Dollar,Credit Card,0
2022-09-01 19:43:00,1068,801DBE090,14433,80374F540,91852.61,US Dollar,Wire,0
2022-09-01 14:48:00,7,807ED2240,23700,8137D36E0,17403.04,US Dollar,Cheque,0
2022-09-01 14:31:00,7,807ED2240,23700,8137D36E0,3964.66,US Dollar,Credit Card,0
2022-09-01 00:39:00,6,80A50D000,127999,80A50D050,5832.84,US Dollar,ACH,1
2022-09-01 10:22:00,6,80A50D000,6,80A50D000,5941.45,US Dollar,Reinvestment,0
2022-09-01 00:13:00,127999,80A50D050,127999,80A50D050,7246.47,US Dollar,Reinvestment,0
2022-09-01 18:45:00,127999,80A50D050,15,80A728580,38887.34,US Dollar,Cheque,0
2022-09-01 18:40:00,127999,80A50D050,15,80A728580,37242.26,US Dollar,Credit Card,0
2022-09-01 18:50:00,127999,80A50D050,15,80A728580,27958.67,US Dollar,ACH,0
2022-09-01 18:31:00,127999,80A50D050,15,80A728580,21227.81,US Dollar,Wire,0
2022-09-01 01:21:00,211,8000A74C0,28531,80A731530,1928.91,US Dollar,Cheque,0
2022-09-01 01:22:00,211,8000A74C0,28531,80A731530,1893.74,US Dollar,Credit Card,0
